bitly.link.id	ts	click.count	long.url
LVkSFG	2014-01-25 18:35:16	0	http://sbskwi.myftp.org/misqhfw6hnxxukjixkkyz73hiq6ejixfmb4oznwvdhfjeqo
LVkUx6	2014-01-25 18:35:16	1	http://sbskwi.myftp.org/d27rwn2nhukmq1a3z2g4r2ld1fohzvsa3adfqglliffpptzhn
LVkSW8	2014-01-25 18:35:15	0	http://sbskwi.myftp.org/1al0cwiupbtylpf9ir8rzbbfovkzsvuikcrwa6q3hzie
LVkSWa	2014-01-25 18:35:15	8	http://sbskwi.myftp.org/yhn4a4voezzbvw4bdzzrixfcekidjhzgderfbfit55
LVkSW5	2014-01-25 18:35:15	0	http://sbskwi.myftp.org/wo4tinzolxsrsk9xyykbzcliuxylnnjdairztutogkj0in9
LVkUgR	2014-01-25 18:35:15	1	http://sbskwi.myftp.org/xtkzu0aflvcvbtkcjzb1c7hwznqbzgymf6auguv5e
LVkUgK	2014-01-25 18:35:14	3	http://sbskwi.myftp.org/radxphvmbounarx54ztsxbbjdrcaejkxorvajtlsy
LVkUgI	2014-01-25 18:35:14	0	http://sbskwi.myftp.org/mpmnxekajzzthtbfke44zpxoidzvevecwg
LVkUgA	2014-01-25 18:35:14	0	http://sbskwi.myftp.org/ortu1anjzxz4gjxdjpkms5nrxzyscwzqnqbkctjgbe
LVkUgC	2014-01-25 18:35:14	0	http://sbskwi.myftp.org/zv9ebyqoswfxkyxss5pcdznx9ajuttcwobenwk0zzpoz
LVkU0j	2014-01-25 18:35:13	0	http://sbskwi.myftp.org/vbndrwnhzmiaovizaduoxjets7ygo
LVkU0f	2014-01-25 18:35:13	5	http://sbskwi.myftp.org/opzvwipt0lzj1enwcgzl5a8ikjywngqgnre5rti
LVkSFB	2014-01-25 18:35:13	1	http://sbskwi.myftp.org/ozyknsuz8stzpukf9e4tgsgjwigjvfyjc8qpawuez2gbkg61
LVkSFI	2014-01-25 18:35:13	0	http://sbskwi.myftp.org/zwjrux7zrord4snk7zyjbsa0x4xgnpqoskx7ji04gv7ax6
LVkSFy	2014-01-25 18:35:12	1	http://sbskwi.myftp.org/csxyrocdihexzzvtdc5umchzvfucq1g9ogy9odxbe
LVkU08	2014-01-25 18:35:12	0	http://sbskwi.myftp.org/8grcv074xthkroptiabnzh34akcqeazgx3kisccg6ceh
LVkSFv	2014-01-25 18:35:12	1	http://sbskwi.myftp.org/v2wasvx2a7ajr5vb6zhtnvx2cnxnsojdfgoec9rscjhkzca
LVkU05	2014-01-25 18:35:12	13	http://sbskwi.myftp.org/ics2cbvchw2p965hclrzodwok4s7klssepa
LVkSpb	2014-01-25 18:35:11	9	http://sbskwi.myftp.org/xro1ge3ykcbvkgeqynnqz1lvcyyj47k
LVkTJP	2014-01-25 18:35:11	11	http://sbskwi.myftp.org/g3xn0tzyfmmr3kody4wsjxmgkgnjdyukbiq4oc2phms9hab
LVkSp7	2014-01-25 18:35:11	24	http://sbskwi.myftp.org/wh7kmur3fczfvoaeorj6edmtubci0886hklo4vjps0l6e40n
LVkTJR	2014-01-25 18:35:11	11	http://sbskwi.myftp.org/8kgcyjawlvxiew0uzd3wsplotjidapxitdsx
LVkS8J	2014-01-25 18:35:10	1	http://sbskwi.myftp.org/oay3zrnoiwe3o22msecpvbokk7oxkgaeozkwgbelhxf8s1
LVkTJH	2014-01-25 18:35:10	0	http://sbskwi.myftp.org/rakkgvbjaetrdzxuyr2oymvzoqqpw3uns
LVkS8F	2014-01-25 18:35:10	12	http://sbskwi.myftp.org/zugyj5jcyrmszub6ks8brvmtuspqlulgbiihzhje
LVkSp1	2014-01-25 18:35:10	2	http://sbskwi.myftp.org/ahzbjmfripgttzzpzjdva8xqnfijwpxfxggt3vgblx0llxcf
LVkTJy	2014-01-25 18:35:10	0	http://sbskwi.myftp.org/xgyolyql7riz8r2f6jmrctnfxr2ge9
LVkS8B	2014-01-25 18:35:09	2	http://sbskwi.myftp.org/rfldiyyediczc6lilusfmrsoirck1umnkbk5y6rtuc
LVkTJA	2014-01-25 18:35:09	4	http://sbskwi.myftp.org/tddp1leuvmtnkxjgzscmqbphd4x9zc9dq8
LVkQO8	2014-01-25 18:35:10	51	http://sbskwi.myftp.org/ru8bkzs8zz6v3fzrkq1vjhmhgnjhevhc4ec6vwlxevtl1icd
LVkQxy	2014-01-25 18:35:08	0	http://sbskwi.myftp.org/w61pjzpdhyxzq0hye9yj3ien2epc373
LVkQNW	2014-01-25 18:35:08	0	http://sbskwi.myftp.org/fqskkzdd4bpfnv9gudg9esz0sfuafxcayiffksgzz
LVkQO0	2014-01-25 18:35:08	3	http://sbskwi.myftp.org/zkv9nfiqk8dslrdbovpy8qfzsbwin6uzsu0ax0b7
LVkRSb	2014-01-25 18:35:08	1	http://sbskwi.myftp.org/fhmor8qydq4azca7vghotupfcof0tdb
LVkRSd	2014-01-25 18:35:08	1	http://sbskwi.myftp.org/co3uihjjwz43qhzggmjactqzk7vjv1vspcehkmxr
LVkQxt	2014-01-25 18:35:07	49	http://sbskwi.myftp.org/0lbuz4ufjgaxa3h1lyi3datklhgbtgsh6bsk3jrfxueer96
LVkRS1	2014-01-25 18:35:07	4	http://sbskwi.myftp.org/h6zeuvflrbsvzltffk9vqrqg8120aqtrtx3zn1lyw
LVkQxC	2014-01-25 18:35:07	5	http://sbskwi.myftp.org/duwjzt0wahsbmel1scds6s4wjrrrbtg
LVkQxv	2014-01-25 18:35:07	16	http://sbskwi.myftp.org/kvs7urzpzod7hpzooirbzqbslybysej
LVkQxp	2014-01-25 18:35:07	1	http://sbskwi.myftp.org/bx10w0m10vziakzzvdlqvrnpijbajgdvo98s
LVkRRZ	2014-01-25 18:35:06	14	http://sbskwi.myftp.org/3vj56mwx3fsnkvbhzjchauikbhaejimqvqggdkzua
LVkQh9	2014-01-25 18:35:06	6	http://sbskwi.myftp.org/mfsza6iztwzpfqvdf3qhkgpazgpxjdd9rvjeiq
LVkRBJ	2014-01-25 18:35:06	2	http://sbskwi.myftp.org/0rnnxzxp9rhnkusitytfzfz2pj3hz0dqh92tiliptv8f
LVkRBF	2014-01-25 18:35:05	2	http://sbskwi.myftp.org/h8kgoqjt0klpxwj7kjjz6vr1oab42xxiadrpn8a
LVkQh1	2014-01-25 18:35:05	3	http://sbskwi.myftp.org/epmglllr5zzgpxym1g82w4ygjvvumsyuyihtfzmuv95rp
LVkQgZ	2014-01-25 18:35:05	0	http://sbskwi.myftp.org/znkbmv4oxxskhzgruaw4jqvzvrp0z0tk4rgtl8
LVkQ0B	2014-01-25 18:35:04	0	http://sbskwi.myftp.org/66eldntsubajhdckzesyk62gzlvgrnkzejfdxxdltkuhifpwbw
LVkRBy	2014-01-25 18:35:04	0	http://sbskwi.myftp.org/osoz9vci67ltgzp0fzfloosiufga683u5p
LVkQgT	2014-01-25 18:35:04	0	http://sbskwi.myftp.org/iehncz8evmwdocfzx99zf2tz19oq298
LVkQgX	2014-01-25 18:35:04	5	http://sbskwi.myftp.org/izbjrvtlxwsxarfdmdurzcyzgt4ebga8kqzpoexrga
LVkQ0r	2014-01-25 18:35:03	7	http://sbskwi.myftp.org/b0prodlkjguavmsmwrzj6pbgzdaic0p91kwpxnlrlzt
LVkQ0v	2014-01-25 18:35:03	0	http://sbskwi.myftp.org/cbyjsjjbaricksjvk28wzrefzxhhag1v30ad8vxmsi
LVkRBu	2014-01-25 18:35:03	0	http://sbskwi.myftp.org/zocwf8xanj7t9yznpr7fgznxpby2fgnkxcgy1afere8ocinwx6
LVkQ0p	2014-01-25 18:35:03	5	http://sbskwi.myftp.org/9syw9r0zivlbd9jmdeg629nsillw4antt5nxzapq
LViYF4	2014-01-25 18:25:16	8	http://ghtnrgv.myftp.biz/0a8c4cysppdau9idjldozy1vpwlgxp2j96iyj6
LVj1k5	2014-01-25 18:25:16	8	http://ghtnrgv.myftp.biz/3cz0zmqi0hhgdo1029ry3gksc20lthwbfrveq2
LViYow	2014-01-25 18:25:16	0	http://ghtnrgv.myftp.biz/dazzakbwvzjfbi8cg0wclcufrvxfam7o2
LVj1k1	2014-01-25 18:25:16	0	http://ghtnrgv.myftp.biz/3zn7ytcwz7kgr2fwqyxvjsavpmrhvpxhgrjszlv7tl0hp
LViYEQ	2014-01-25 18:25:15	0	http://ghtnrgv.myftp.biz/xtkzu0aflvcvbtkcjzb1c7hwznqbzgymf6auguv5e
LVj13B	2014-01-25 18:25:15	3	http://ghtnrgv.myftp.biz/yhn4a4voezzbvw4bdzzrixfcekidjhzgderfbfit55
LViYEW	2014-01-25 18:25:15	0	http://ghtnrgv.myftp.biz/d27rwn2nhukmq1a3z2g4r2ld1fohzvsa3adfqglliffpptzhn
LViYF0	2014-01-25 18:25:15	0	http://ghtnrgv.myftp.biz/misqhfw6hnxxukjixkkyz73hiq6ejixfmb4oznwvdhfjeqo
LViYoq	2014-01-25 18:25:14	0	http://ghtnrgv.myftp.biz/wo4tinzolxsrsk9xyykbzcliuxylnnjdairztutogkj0in9
LViYon	2014-01-25 18:25:14	0	http://ghtnrgv.myftp.biz/mpmnxekajzzthtbfke44zpxoidzvevecwg
LViYov	2014-01-25 18:25:14	1	http://ghtnrgv.myftp.biz/1al0cwiupbtylpf9ir8rzbbfovkzsvuikcrwa6q3hzie
LVj0Nd	2014-01-25 18:25:14	14	http://ghtnrgv.myftp.biz/radxphvmbounarx54ztsxbbjdrcaejkxorvajtlsy
LVj0N9	2014-01-25 18:25:14	0	http://ghtnrgv.myftp.biz/zv9ebyqoswfxkyxss5pcdznx9ajuttcwobenwk0zzpoz
LVj0N5	2014-01-25 18:25:13	0	http://ghtnrgv.myftp.biz/vbndrwnhzmiaovizaduoxjets7ygo
LViYol	2014-01-25 18:25:13	0	http://ghtnrgv.myftp.biz/ortu1anjzxz4gjxdjpkms5nrxzyscwzqnqbkctjgbe
LViY87	2014-01-25 18:25:13	0	http://ghtnrgv.myftp.biz/zwjrux7zrord4snk7zyjbsa0x4xgnpqoskx7ji04gv7ax6
LViY85	2014-01-25 18:25:13	4	http://ghtnrgv.myftp.biz/opzvwipt0lzj1enwcgzl5a8ikjywngqgnre5rti
LVj0wL	2014-01-25 18:25:12	0	http://ghtnrgv.myftp.biz/ozyknsuz8stzpukf9e4tgsgjwigjvfyjc8qpawuez2gbkg61
LViY7T	2014-01-25 18:25:12	3	http://ghtnrgv.myftp.biz/8grcv074xthkroptiabnzh34akcqeazgx3kisccg6ceh
LVj0wy	2014-01-25 18:25:12	0	http://ghtnrgv.myftp.biz/v2wasvx2a7ajr5vb6zhtnvx2cnxnsojdfgoec9rscjhkzca
LVj0wI	2014-01-25 18:25:12	0	http://ghtnrgv.myftp.biz/csxyrocdihexzzvtdc5umchzvfucq1g9ogy9odxbe
LViXRp	2014-01-25 18:25:11	13	http://ghtnrgv.myftp.biz/8kgcyjawlvxiew0uzd3wsplotjidapxitdsx
LViXRi	2014-01-25 18:25:11	2	http://ghtnrgv.myftp.biz/xro1ge3ykcbvkgeqynnqz1lvcyyj47k
LViXRl	2014-01-25 18:25:11	9	http://ghtnrgv.myftp.biz/g3xn0tzyfmmr3kody4wsjxmgkgnjdyukbiq4oc2phms9hab
LVj0wt	2014-01-25 18:25:11	15	http://ghtnrgv.myftp.biz/ics2cbvchw2p965hclrzodwok4s7klssepa
LViXAX	2014-01-25 18:25:10	30	http://ghtnrgv.myftp.biz/wh7kmur3fczfvoaeorj6edmtubci0886hklo4vjps0l6e40n
LViUVT	2014-01-25 18:25:10	0	http://ghtnrgv.myftp.biz/rakkgvbjaetrdzxuyr2oymvzoqqpw3uns
LViXkq	2014-01-25 18:25:10	21	http://ghtnrgv.myftp.biz/zugyj5jcyrmszub6ks8brvmtuspqlulgbiihzhje
LViXky	2014-01-25 18:25:10	2	http://ghtnrgv.myftp.biz/oay3zrnoiwe3o22msecpvbokk7oxkgaeozkwgbelhxf8s1
LViXAQ	2014-01-25 18:25:10	2	http://ghtnrgv.myftp.biz/ahzbjmfripgttzzpzjdva8xqnfijwpxfxggt3vgblx0llxcf
LViUFl	2014-01-25 18:25:09	1	http://ghtnrgv.myftp.biz/rfldiyyediczc6lilusfmrsoirck1umnkbk5y6rtuc
LViXki	2014-01-25 18:25:09	0	http://ghtnrgv.myftp.biz/xgyolyql7riz8r2f6jmrctnfxr2ge9
LViXko	2014-01-25 18:25:09	9	http://ghtnrgv.myftp.biz/tddp1leuvmtnkxjgzscmqbphd4x9zc9dq8
LViUFp	2014-01-25 18:25:09	37	http://ghtnrgv.myftp.biz/ru8bkzs8zz6v3fzrkq1vjhmhgnjhevhc4ec6vwlxevtl1icd
LViUFf	2014-01-25 18:25:08	0	http://ghtnrgv.myftp.biz/w61pjzpdhyxzq0hye9yj3ien2epc373
LViUF9	2014-01-25 18:25:08	4	http://ghtnrgv.myftp.biz/co3uihjjwz43qhzggmjactqzk7vjv1vspcehkmxr
LViX3V	2014-01-25 18:25:08	1	http://ghtnrgv.myftp.biz/fqskkzdd4bpfnv9gudg9esz0sfuafxcayiffksgzz
LViUFd	2014-01-25 18:25:08	0	http://ghtnrgv.myftp.biz/zkv9nfiqk8dslrdbovpy8qfzsbwin6uzsu0ax0b7
LViWNx	2014-01-25 18:25:07	10	http://ghtnrgv.myftp.biz/kvs7urzpzod7hpzooirbzqbslybysej
LViX3N	2014-01-25 18:25:07	7	http://ghtnrgv.myftp.biz/duwjzt0wahsbmel1scds6s4wjrrrbtg
LViUoT	2014-01-25 18:25:07	1	http://ghtnrgv.myftp.biz/fhmor8qydq4azca7vghotupfcof0tdb
LViWNv	2014-01-25 18:25:07	47	http://ghtnrgv.myftp.biz/0lbuz4ufjgaxa3h1lyi3datklhgbtgsh6bsk3jrfxueer96
LViUoF	2014-01-25 18:25:06	3	http://ghtnrgv.myftp.biz/bx10w0m10vziakzzvdlqvrnpijbajgdvo98s
LViWNp	2014-01-25 18:25:06	22	http://ghtnrgv.myftp.biz/3vj56mwx3fsnkvbhzjchauikbhaejimqvqggdkzua
LViWNr	2014-01-25 18:25:06	1	http://ghtnrgv.myftp.biz/h6zeuvflrbsvzltffk9vqrqg8120aqtrtx3zn1lyw
LViWwT	2014-01-25 18:25:05	2	http://ghtnrgv.myftp.biz/znkbmv4oxxskhzgruaw4jqvzvrp0z0tk4rgtl8
LViU8k	2014-01-25 18:25:05	13	http://ghtnrgv.myftp.biz/epmglllr5zzgpxym1g82w4ygjvvumsyuyihtfzmuv95rp
LViWNe	2014-01-25 18:25:05	2	http://ghtnrgv.myftp.biz/h8kgoqjt0klpxwj7kjjz6vr1oab42xxiadrpn8a
LViUoA	2014-01-25 18:25:05	9	http://ghtnrgv.myftp.biz/mfsza6iztwzpfqvdf3qhkgpazgpxjdd9rvjeiq
LViWNk	2014-01-25 18:25:05	0	http://ghtnrgv.myftp.biz/0rnnxzxp9rhnkusitytfzfz2pj3hz0dqh92tiliptv8f
LViWgp	2014-01-25 18:25:04	0	http://ghtnrgv.myftp.biz/66eldntsubajhdckzesyk62gzlvgrnkzejfdxxdltkuhifpwbw
LViWgv	2014-01-25 18:25:04	3	http://ghtnrgv.myftp.biz/osoz9vci67ltgzp0fzfloosiufga683u5p
LViU8a	2014-01-25 18:25:04	1	http://ghtnrgv.myftp.biz/iehncz8evmwdocfzx99zf2tz19oq298
LViTRK	2014-01-25 18:25:04	2	http://ghtnrgv.myftp.biz/izbjrvtlxwsxarfdmdurzcyzgt4ebga8kqzpoexrga
LViTRz	2014-01-25 18:25:03	0	http://ghtnrgv.myftp.biz/9syw9r0zivlbd9jmdeg629nsillw4antt5nxzapq
LViTRD	2014-01-25 18:25:03	7	http://ghtnrgv.myftp.biz/b0prodlkjguavmsmwrzj6pbgzdaic0p91kwpxnlrlzt
LViWgf	2014-01-25 18:25:03	0	http://ghtnrgv.myftp.biz/cbyjsjjbaricksjvk28wzrefzxhhag1v30ad8vxmsi
LViWgl	2014-01-25 18:25:03	2	http://ghtnrgv.myftp.biz/zocwf8xanj7t9yznpr7fgznxpby2fgnkxcgy1afere8ocinwx6
LVgRkz	2014-01-25 18:15:17	7	http://qmupxlsspe.serveftp.com/3cz0zmqi0hhgdo1029ry3gksc20lthwbfrveq2
LVgR3Z	2014-01-25 18:15:17	0	http://qmupxlsspe.serveftp.com/3zn7ytcwz7kgr2fwqyxvjsavpmrhvpxhgrjszlv7tl0hp
LVgRkx	2014-01-25 18:15:17	9	http://qmupxlsspe.serveftp.com/0a8c4cysppdau9idjldozy1vpwlgxp2j96iyj6
LVgR3X	2014-01-25 18:15:16	0	http://qmupxlsspe.serveftp.com/dazzakbwvzjfbi8cg0wclcufrvxfam7o2
LVgRkv	2014-01-25 18:15:16	0	http://qmupxlsspe.serveftp.com/misqhfw6hnxxukjixkkyz73hiq6ejixfmb4oznwvdhfjeqo
LVgRko	2014-01-25 18:15:16	0	http://qmupxlsspe.serveftp.com/d27rwn2nhukmq1a3z2g4r2ld1fohzvsa3adfqglliffpptzhn
LVgOp0	2014-01-25 18:15:16	1	http://qmupxlsspe.serveftp.com/xtkzu0aflvcvbtkcjzb1c7hwznqbzgymf6auguv5e
LVgQND	2014-01-25 18:15:15	2	http://qmupxlsspe.serveftp.com/yhn4a4voezzbvw4bdzzrixfcekidjhzgderfbfit55
LVgQNB	2014-01-25 18:15:15	2	http://qmupxlsspe.serveftp.com/1al0cwiupbtylpf9ir8rzbbfovkzsvuikcrwa6q3hzie
LVgQNz	2014-01-25 18:15:15	0	http://qmupxlsspe.serveftp.com/wo4tinzolxsrsk9xyykbzcliuxylnnjdairztutogkj0in9
LVgOoR	2014-01-25 18:15:15	2	http://qmupxlsspe.serveftp.com/radxphvmbounarx54ztsxbbjdrcaejkxorvajtlsy
LVgQNt	2014-01-25 18:15:14	0	http://qmupxlsspe.serveftp.com/ortu1anjzxz4gjxdjpkms5nrxzyscwzqnqbkctjgbe
LVgOoP	2014-01-25 18:15:14	0	http://qmupxlsspe.serveftp.com/mpmnxekajzzthtbfke44zpxoidzvevecwg
LVgQNv	2014-01-25 18:15:14	0	http://qmupxlsspe.serveftp.com/zv9ebyqoswfxkyxss5pcdznx9ajuttcwobenwk0zzpoz
LVgO8n	2014-01-25 18:15:16	5	http://qmupxlsspe.serveftp.com/opzvwipt0lzj1enwcgzl5a8ikjywngqgnre5rti
LVgQNn	2014-01-25 18:15:14	0	http://qmupxlsspe.serveftp.com/vbndrwnhzmiaovizaduoxjets7ygo
LVgO8j	2014-01-25 18:15:13	0	http://qmupxlsspe.serveftp.com/ozyknsuz8stzpukf9e4tgsgjwigjvfyjc8qpawuez2gbkg61
LVgQx9	2014-01-25 18:15:13	0	http://qmupxlsspe.serveftp.com/zwjrux7zrord4snk7zyjbsa0x4xgnpqoskx7ji04gv7ax6
LVgO8f	2014-01-25 18:15:12	0	http://qmupxlsspe.serveftp.com/csxyrocdihexzzvtdc5umchzvfucq1g9ogy9odxbe
LVgO8c	2014-01-25 18:15:12	1	http://qmupxlsspe.serveftp.com/8grcv074xthkroptiabnzh34akcqeazgx3kisccg6ceh
LVgNRW	2014-01-25 18:15:15	15	http://qmupxlsspe.serveftp.com/ics2cbvchw2p965hclrzodwok4s7klssepa
LVgQx4	2014-01-25 18:15:12	2	http://qmupxlsspe.serveftp.com/v2wasvx2a7ajr5vb6zhtnvx2cnxnsojdfgoec9rscjhkzca
LVgQgw	2014-01-25 18:15:11	10	http://qmupxlsspe.serveftp.com/8kgcyjawlvxiew0uzd3wsplotjidapxitdsx
LVgQwS	2014-01-25 18:15:11	42	http://qmupxlsspe.serveftp.com/wh7kmur3fczfvoaeorj6edmtubci0886hklo4vjps0l6e40n
LVgQwV	2014-01-25 18:15:11	1	http://qmupxlsspe.serveftp.com/xro1ge3ykcbvkgeqynnqz1lvcyyj47k
LVgQwY	2014-01-25 18:15:11	8	http://qmupxlsspe.serveftp.com/g3xn0tzyfmmr3kody4wsjxmgkgnjdyukbiq4oc2phms9hab
LVgQwQ	2014-01-25 18:15:10	0	http://qmupxlsspe.serveftp.com/rakkgvbjaetrdzxuyr2oymvzoqqpw3uns
LVgQgv	2014-01-25 18:15:10	23	http://qmupxlsspe.serveftp.com/zugyj5jcyrmszub6ks8brvmtuspqlulgbiihzhje
LVgQgC	2014-01-25 18:15:10	2	http://qmupxlsspe.serveftp.com/ahzbjmfripgttzzpzjdva8xqnfijwpxfxggt3vgblx0llxcf
LVgNRO	2014-01-25 18:15:10	3	http://qmupxlsspe.serveftp.com/oay3zrnoiwe3o22msecpvbokk7oxkgaeozkwgbelhxf8s1
LVgQgt	2014-01-25 18:15:09	5	http://qmupxlsspe.serveftp.com/tddp1leuvmtnkxjgzscmqbphd4x9zc9dq8
LVgQgp	2014-01-25 18:15:09	0	http://qmupxlsspe.serveftp.com/xgyolyql7riz8r2f6jmrctnfxr2ge9
LVgNBq	2014-01-25 18:15:09	1	http://qmupxlsspe.serveftp.com/rfldiyyediczc6lilusfmrsoirck1umnkbk5y6rtuc
LVgNBs	2014-01-25 18:15:09	38	http://qmupxlsspe.serveftp.com/ru8bkzs8zz6v3fzrkq1vjhmhgnjhevhc4ec6vwlxevtl1icd
LVgNkQ	2014-01-25 18:15:08	1	http://qmupxlsspe.serveftp.com/zkv9nfiqk8dslrdbovpy8qfzsbwin6uzsu0ax0b7
LVgNkX	2014-01-25 18:15:08	5	http://qmupxlsspe.serveftp.com/co3uihjjwz43qhzggmjactqzk7vjv1vspcehkmxr
LVgQ03	2014-01-25 18:15:08	0	http://qmupxlsspe.serveftp.com/w61pjzpdhyxzq0hye9yj3ien2epc373
LVgNBb	2014-01-25 18:15:08	1	http://qmupxlsspe.serveftp.com/fqskkzdd4bpfnv9gudg9esz0sfuafxcayiffksgzz
LVgPt5	2014-01-25 18:15:07	16	http://qmupxlsspe.serveftp.com/kvs7urzpzod7hpzooirbzqbslybysej
LVgPJm	2014-01-25 18:15:07	2	http://qmupxlsspe.serveftp.com/duwjzt0wahsbmel1scds6s4wjrrrbtg
LVgPJs	2014-01-25 18:15:07	1	http://qmupxlsspe.serveftp.com/fhmor8qydq4azca7vghotupfcof0tdb
LVgPsU	2014-01-25 18:15:06	7	http://qmupxlsspe.serveftp.com/h6zeuvflrbsvzltffk9vqrqg8120aqtrtx3zn1lyw
LVgN4h	2014-01-25 18:15:06	11	http://qmupxlsspe.serveftp.com/3vj56mwx3fsnkvbhzjchauikbhaejimqvqggdkzua
LVgPsP	2014-01-25 18:15:06	0	http://qmupxlsspe.serveftp.com/bx10w0m10vziakzzvdlqvrnpijbajgdvo98s
LVgN4q	2014-01-25 18:15:06	19	http://qmupxlsspe.serveftp.com/0lbuz4ufjgaxa3h1lyi3datklhgbtgsh6bsk3jrfxueer96
LVgPsN	2014-01-25 18:15:05	1	http://qmupxlsspe.serveftp.com/0rnnxzxp9rhnkusitytfzfz2pj3hz0dqh92tiliptv8f
LVgN4f	2014-01-25 18:15:05	12	http://qmupxlsspe.serveftp.com/mfsza6iztwzpfqvdf3qhkgpazgpxjdd9rvjeiq
LVgPcr	2014-01-25 18:15:05	1	http://qmupxlsspe.serveftp.com/znkbmv4oxxskhzgruaw4jqvzvrp0z0tk4rgtl8
LVgN4b	2014-01-25 18:15:05	10	http://qmupxlsspe.serveftp.com/epmglllr5zzgpxym1g82w4ygjvvumsyuyihtfzmuv95rp
LVgPcv	2014-01-25 18:15:05	2	http://qmupxlsspe.serveftp.com/h8kgoqjt0klpxwj7kjjz6vr1oab42xxiadrpn8a
LVgMNR	2014-01-25 18:15:04	2	http://qmupxlsspe.serveftp.com/izbjrvtlxwsxarfdmdurzcyzgt4ebga8kqzpoexrga
LVgPcn	2014-01-25 18:15:04	3	http://qmupxlsspe.serveftp.com/iehncz8evmwdocfzx99zf2tz19oq298
LVgMNK	2014-01-25 18:15:05	0	http://qmupxlsspe.serveftp.com/66eldntsubajhdckzesyk62gzlvgrnkzejfdxxdltkuhifpwbw
LVgPcl	2014-01-25 18:15:04	0	http://qmupxlsspe.serveftp.com/osoz9vci67ltgzp0fzfloosiufga683u5p
LVgOVY	2014-01-25 18:15:03	4	http://qmupxlsspe.serveftp.com/b0prodlkjguavmsmwrzj6pbgzdaic0p91kwpxnlrlzt
LVgMNC	2014-01-25 18:15:03	6	http://qmupxlsspe.serveftp.com/9syw9r0zivlbd9jmdeg629nsillw4antt5nxzapq
LVgPcg	2014-01-25 18:15:03	0	http://qmupxlsspe.serveftp.com/cbyjsjjbaricksjvk28wzrefzxhhag1v30ad8vxmsi
LVgMNG	2014-01-25 18:15:03	0	http://qmupxlsspe.serveftp.com/zocwf8xanj7t9yznpr7fgznxpby2fgnkxcgy1afere8ocinwx6
LVfMsW	2014-01-25 18:10:17	10	http://nentzgjyin.serveftp.com/0a8c4cysppdau9idjldozy1vpwlgxp2j96iyj6
LVfMt0	2014-01-25 18:10:18	0	http://nentzgjyin.serveftp.com/3zn7ytcwz7kgr2fwqyxvjsavpmrhvpxhgrjszlv7tl0hp
LVfOkE	2014-01-25 18:10:18	6	http://nentzgjyin.serveftp.com/3cz0zmqi0hhgdo1029ry3gksc20lthwbfrveq2
LVfMsU	2014-01-25 18:10:17	0	http://nentzgjyin.serveftp.com/dazzakbwvzjfbi8cg0wclcufrvxfam7o2
LVfOB0	2014-01-25 18:10:16	0	http://nentzgjyin.serveftp.com/misqhfw6hnxxukjixkkyz73hiq6ejixfmb4oznwvdhfjeqo
LVfOkI	2014-01-25 18:10:16	0	http://nentzgjyin.serveftp.com/xtkzu0aflvcvbtkcjzb1c7hwznqbzgymf6auguv5e
LVfOAY	2014-01-25 18:10:17	0	http://nentzgjyin.serveftp.com/d27rwn2nhukmq1a3z2g4r2ld1fohzvsa3adfqglliffpptzhn
LVfO48	2014-01-25 18:10:16	2	http://nentzgjyin.serveftp.com/yhn4a4voezzbvw4bdzzrixfcekidjhzgderfbfit55
LVfOkA	2014-01-25 18:10:15	2	http://nentzgjyin.serveftp.com/1al0cwiupbtylpf9ir8rzbbfovkzsvuikcrwa6q3hzie
LVfLW5	2014-01-25 18:10:15	0	http://nentzgjyin.serveftp.com/mpmnxekajzzthtbfke44zpxoidzvevecwg
LVfO4a	2014-01-25 18:10:15	0	http://nentzgjyin.serveftp.com/zv9ebyqoswfxkyxss5pcdznx9ajuttcwobenwk0zzpoz
LVfOkw	2014-01-25 18:10:15	0	http://nentzgjyin.serveftp.com/wo4tinzolxsrsk9xyykbzcliuxylnnjdairztutogkj0in9
LVfO4e	2014-01-25 18:10:15	15	http://nentzgjyin.serveftp.com/radxphvmbounarx54ztsxbbjdrcaejkxorvajtlsy
LVfLFB	2014-01-25 18:10:14	1	http://nentzgjyin.serveftp.com/opzvwipt0lzj1enwcgzl5a8ikjywngqgnre5rti
LVfO45	2014-01-25 18:10:14	0	http://nentzgjyin.serveftp.com/ortu1anjzxz4gjxdjpkms5nrxzyscwzqnqbkctjgbe
LVfO42	2014-01-25 18:10:14	0	http://nentzgjyin.serveftp.com/vbndrwnhzmiaovizaduoxjets7ygo
LVfO3Y	2014-01-25 18:10:14	0	http://nentzgjyin.serveftp.com/zwjrux7zrord4snk7zyjbsa0x4xgnpqoskx7ji04gv7ax6
LVfNNw	2014-01-25 18:10:13	0	http://nentzgjyin.serveftp.com/v2wasvx2a7ajr5vb6zhtnvx2cnxnsojdfgoec9rscjhkzca
LVfNx6	2014-01-25 18:10:13	0	http://nentzgjyin.serveftp.com/8grcv074xthkroptiabnzh34akcqeazgx3kisccg6ceh
LVfNNE	2014-01-25 18:10:13	0	http://nentzgjyin.serveftp.com/csxyrocdihexzzvtdc5umchzvfucq1g9ogy9odxbe
LVfNNG	2014-01-25 18:10:13	1	http://nentzgjyin.serveftp.com/ozyknsuz8stzpukf9e4tgsgjwigjvfyjc8qpawuez2gbkg61
